authorMeta/fans,authorMeta/following,authorMeta/heart,musicMeta/musicOriginal,searchHashtag/name,playCount,webVideoUrl
36900,818,5200000,FALSE,learning,13900000,https://www.tiktok.com/@rjcdoodles/video/7080397273317903617
658500,677,3200000,TRUE,learning,18300000,https://www.tiktok.com/@_yogandro/video/7103624031009590533
21100,97,2200000,TRUE,learning,14400000,https://www.tiktok.com/@joostinonline/video/7062868229147970863
11100,5735,2200000,TRUE,learning,8300000,https://www.tiktok.com/@idahopotato05/video/7024559711752326447
119600,18,2500000,TRUE,learning,38800000,https://www.tiktok.com/@anonymous_stranger1/video/6800613876510493953
92900,7,2600000,TRUE,learning,12200000,https://www.tiktok.com/@mathacademiasg/video/7101945175588474113
1200000,205,22100000,FALSE,learning,9100000,https://www.tiktok.com/@wes.tm/video/6969036373269564677
1500000,627,51200000,FALSE,learning,8200000,https://www.tiktok.com/@zachricetv/video/6930732434212261125
359400,119,3700000,TRUE,learning,12200000,https://www.tiktok.com/@alphaeducation/video/6844921940822592774
1500000,627,51200000,TRUE,learning,10300000,https://www.tiktok.com/@zachricetv/video/6846857613846564101
1200000,74,57300000,FALSE,learning,9700000,https://www.tiktok.com/@boydandgiselle/video/7031718100177521967
9600000,1,92700000,TRUE,learning,17600000,https://www.tiktok.com/@instituteofhumananatomy/video/6760748011342531845
9900000,43,352700000,FALSE,learning,8400000,https://www.tiktok.com/@theblondieboys/video/6869581697277578501
1200000,394,21200000,TRUE,learnontiktok,3800000,https://www.tiktok.com/@seemagetsbaked/video/7090551719624461574
1100000,52,17000000,FALSE,learnontiktok,2600000,https://www.tiktok.com/@andersonbluu/video/7096946642674289966
629900,17,10700000,FALSE,learnontiktok,7500000,https://www.tiktok.com/@arc.english/video/7093915814981651718
1200000,122,6600000,FALSE,learnontiktok,181300,https://www.tiktok.com/@tedtoks/video/7101435580982283566
8300000,408,230800000,TRUE,learnontiktok,26000000,https://www.tiktok.com/@ongsquad/video/7092171183017250050
1800000,321,16200000,TRUE,learnontiktok,16300000,https://www.tiktok.com/@getadjustednow/video/7092421498115460398
510200,140,8200000,TRUE,learnontiktok,9600000,https://www.tiktok.com/@mathletters/video/7091783499430153518
905500,1,14100000,FALSE,learnontiktok,2600000,https://www.tiktok.com/@problemsolved/video/7093504182463794475
554700,265,19200000,TRUE,learnontiktok,2400000,https://www.tiktok.com/@bowserbee/video/7095418683446578475
453800,347,18100000,TRUE,learnontiktok,4100000,https://www.tiktok.com/@ladyspinedoc/video/7095095235587345707
129100,153,3700000,FALSE,learnontiktok,5300000,https://www.tiktok.com/@jailoft/video/7090237776117042478
1100000,106,12700000,FALSE,learnontiktok,3600000,https://www.tiktok.com/@drcharlesmd1/video/7091770977138543918
77900,1020,909700,TRUE,learnontiktok,1500000,https://www.tiktok.com/@historyfellow/video/7091439319197420846
464900,137,21300000,TRUE,learnontiktok,3100000,https://www.tiktok.com/@joshandmattdesign/video/7097874853440523521
207500,1189,2400000,FALSE,learnontiktok,4000000,https://www.tiktok.com/@luxanballoons/video/7091729917486009646
1400000,5,22100000,TRUE,learnontiktok,4600000,https://www.tiktok.com/@oddanimalspecimens/video/7096526398516514091
905500,1,14100000,FALSE,learnontiktok,65600,https://www.tiktok.com/@problemsolved/video/7096863040473287978
147500000,75,2300000000,TRUE,learnontiktok,194600000,https://www.tiktok.com/@khaby.lame/video/7028232885379353862
147500000,75,2300000000,TRUE,learnontiktok,157300000,https://www.tiktok.com/@khaby.lame/video/7097619039047961861
13500000,109,260100000,TRUE,learnontiktok,153000000,https://www.tiktok.com/@thep00lguy/video/6958837722614107397
147500000,75,2300000000,TRUE,learnwithtiktok,352200000,https://www.tiktok.com/@khaby.lame/video/6979606181463526661
147500000,75,2300000000,TRUE,learnwithtiktok,298200000,https://www.tiktok.com/@khaby.lame/video/6971795480774708485
147500000,75,2300000000,TRUE,learnwithtiktok,276500000,https://www.tiktok.com/@khaby.lame/video/6961405079870115077
147500000,75,2300000000,TRUE,learnwithtiktok,279500000,https://www.tiktok.com/@khaby.lame/video/6958070927817067782
147500000,75,2300000000,TRUE,learnwithtiktok,155000000,https://www.tiktok.com/@khaby.lame/video/6990738017363234054
147500000,75,2300000000,TRUE,learnwithtiktok,194600000,https://www.tiktok.com/@khaby.lame/video/7028232885379353862
147500000,75,2300000000,TRUE,learnwithtiktok,237000000,https://www.tiktok.com/@khaby.lame/video/6955466975149640965
147500000,75,2300000000,TRUE,learnwithtiktok,187000000,https://www.tiktok.com/@khaby.lame/video/6985542206773792006
147500000,75,2300000000,TRUE,learnwithtiktok,180700000,https://www.tiktok.com/@khaby.lame/video/6988496435515870470
147500000,75,2300000000,TRUE,learnwithtiktok,147500000,https://www.tiktok.com/@khaby.lame/video/6963640889373723909
147500000,75,2300000000,TRUE,learnwithtiktok,171200000,https://www.tiktok.com/@khaby.lame/video/6975884942760824069
147500000,75,2300000000,TRUE,learnwithtiktok,185300000,https://www.tiktok.com/@khaby.lame/video/6953610726955126022
147500000,75,2300000000,TRUE,learnwithtiktok,123600000,https://www.tiktok.com/@khaby.lame/video/6954718124411325702
147500000,75,2300000000,TRUE,learnwithtiktok,168700000,https://www.tiktok.com/@khaby.lame/video/6972918015830576390
147500000,75,2300000000,TRUE,learnwithtiktok,177900000,https://www.tiktok.com/@khaby.lame/video/7048645928361774342
147500000,75,2300000000,TRUE,learnwithtiktok,156000000,https://www.tiktok.com/@khaby.lame/video/6957703300816981253
147500000,75,2300000000,TRUE,learnwithtiktok,174400000,https://www.tiktok.com/@khaby.lame/video/6968828178638851334
147500000,75,2300000000,TRUE,learnwithtiktok,143400000,https://www.tiktok.com/@khaby.lame/video/6992207825401367813
147500000,75,2300000000,TRUE,learnwithtiktok,119600000,https://www.tiktok.com/@khaby.lame/video/6957309220643458310
147500000,75,2300000000,TRUE,learnwithtiktok,95800000,https://www.tiktok.com/@khaby.lame/video/6978110267225935110
3800000,385,78600000,FALSE,featurethis,92400000,https://www.tiktok.com/@harvey/video/6699753069669780742
5000000,234,102400000,TRUE,featurethis,89400000,https://www.tiktok.com/@rickazas/video/6750665685946371334
22400000,26,375600000,TRUE,featurethis,69400000,https://www.tiktok.com/@mingweirocks/video/6884583747442806018
22400000,26,375600000,TRUE,featurethis,44100000,https://www.tiktok.com/@mingweirocks/video/6858233405402860802
22400000,26,375600000,TRUE,featurethis,71000000,https://www.tiktok.com/@mingweirocks/video/6887961095735201026
2600000,52,25700000,FALSE,featurethis,47900000,https://www.tiktok.com/@dylanpawson/video/6789839614438903046
9900000,27,383600000,TRUE,featurethis,56200000,https://www.tiktok.com/@jaiswal_mukesh/video/6728720154643008769
426200,526,16100000,TRUE,featurethis,24000000,https://www.tiktok.com/@justlorenahere/video/6779089139590614278
22400000,26,375600000,TRUE,featurethis,35800000,https://www.tiktok.com/@mingweirocks/video/6886494296074243329
417300,533,5500000,TRUE,featurethis,21900000,https://www.tiktok.com/@boopswithluca/video/6933181801988885765
45900,153,4600000,TRUE,featurethis,23100000,https://www.tiktok.com/@kajsaalte/video/6934337701667753222
8300000,176,102800000,FALSE,featurethis,41500000,https://www.tiktok.com/@brodiepawson/video/6708644984205102342
3400000,7428,79400000,TRUE,featurethis,37900000,https://www.tiktok.com/@tmdad14/video/7053169550946340143
8700000,4,102400000,TRUE,featurethis,32000000,https://www.tiktok.com/@daddyming/video/6869755838794321153
22400000,26,375600000,TRUE,featurethis,36400000,https://www.tiktok.com/@mingweirocks/video/6883098165201980673
5600000,184,71800000,FALSE,featurethis,37600000,https://www.tiktok.com/@edwardcenteno/video/6764188664722361606
2800000,1,42900000,TRUE,featurethis,56400000,https://www.tiktok.com/@luckyprincegaming/video/6760219027190189314
1400000,1346,20800000,FALSE,featurethis,51600000,https://www.tiktok.com/@mermaidgraceofficial/video/6644582750420471045
625000,601,19500000,TRUE,featurethis,48500000,https://www.tiktok.com/@maydey0r5/video/6653534167134899461
5700000,9,72600000,TRUE,featurethis,76200000,https://www.tiktok.com/@harrietfreestyle/video/6646513401382046982
55000000,8858,1300000000,TRUE,prank,226300000,https://www.tiktok.com/@spencerx/video/6793884060658781445
7300000,99,107400000,FALSE,prank,243800000,https://www.tiktok.com/@orzutiextra/video/7082058297372593409
664200,276,30300000,TRUE,prank,66100000,https://www.tiktok.com/@haleyblazek/video/7025451689553710383
282000,38,15600000,TRUE,prank,66800000,https://www.tiktok.com/@grant_rigatoni/video/6909923483883539718
18600000,1644,641700000,TRUE,prank,126700000,https://www.tiktok.com/@joeyklaasen/video/6783794952003489030
34800000,100,771200000,FALSE,prank,159000000,https://www.tiktok.com/@thekiryalife/video/6870929179882294529
2500000,198,48000000,TRUE,prank,131500000,https://www.tiktok.com/@dobyandblue/video/6798926213487348998
2000000,33,43900000,TRUE,prank,173200000,https://www.tiktok.com/@bauka.trollface/video/7092394512579841281
55000000,8858,1300000000,TRUE,prank,146800000,https://www.tiktok.com/@spencerx/video/6786873432781884677
34800000,100,771200000,FALSE,prank,136700000,https://www.tiktok.com/@thekiryalife/video/6879944709192584450
5800000,3,148100000,TRUE,prank,51700000,https://www.tiktok.com/@dmtv22/video/6957730468200533253
1400000,16,16600000,TRUE,prank,138400000,https://www.tiktok.com/@officialmikehammer/video/6936448668891417861
55000000,8858,1300000000,TRUE,prank,105800000,https://www.tiktok.com/@spencerx/video/6777235860870941958
1800000,76,54800000,FALSE,prank,74200000,https://www.tiktok.com/@shayank7/video/7017101368678829318
11800000,38,131500000,FALSE,prank,187700000,https://www.tiktok.com/@fitness.samka/video/6942899980390649090
2300000,47,53600000,TRUE,prank,58100000,https://www.tiktok.com/@jojoandkell/video/6948188845632408838
29100000,467,821000000,TRUE,prank,100800000,https://www.tiktok.com/@topperguild/video/6779009226204302598
1700000,99,16600000,FALSE,prank,118800000,https://www.tiktok.com/@its.appie/video/6966636911603584262
11800000,38,131500000,FALSE,prank,130200000,https://www.tiktok.com/@fitness.samka/video/6942937225705311490
34800000,100,771200000,FALSE,prank,57400000,https://www.tiktok.com/@thekiryalife/video/6873876874548841729
8000000,69,313100000,FALSE,trending,169500000,https://www.tiktok.com/@samuelgrubbs/video/6869149203290000645
397900,26,19200000,FALSE,trending,140800000,https://www.tiktok.com/@activesufi/video/7068598163086626049
11600000,41,247600000,TRUE,trending,185200000,https://www.tiktok.com/@davidbeck/video/6923014058715368710
3500000,1533,41900000,FALSE,trending,100500000,https://www.tiktok.com/@k9arlo/video/6919254861552864517
7700000,182,436700000,TRUE,trending,85000000,https://www.tiktok.com/@gnb.official/video/6981148179236441349
957100,13,29100000,FALSE,trending,172700000,https://www.tiktok.com/@adore_hanya/video/7060596404334562606
323700,30,13100000,TRUE,trending,43800000,https://www.tiktok.com/@just.emilym/video/7054263737292803374
8100000,36,176500000,TRUE,trending,58200000,https://www.tiktok.com/@imdimpey/video/6954060293257383174
1600000,28,44700000,FALSE,trending,73500000,https://www.tiktok.com/@prokop_02/video/6897916364305173761
11600000,187,104700000,TRUE,trending,98400000,https://www.tiktok.com/@whamoscruzz/video/6934634852042001665
171300,25,13500000,TRUE,trending,118400000,https://www.tiktok.com/@rvndomclips/video/7031942026610576667
4400000,74,77600000,FALSE,trending,73300000,https://www.tiktok.com/@this.tourettes.guy/video/6922100922717965569
5400000,390,153600000,TRUE,trending,56100000,https://www.tiktok.com/@chinpals/video/7119522362294422827
4900000,2277,37500000,TRUE,trending,62000000,https://www.tiktok.com/@officialshaquanparson/video/7095867031190392110
26900000,154,350900000,FALSE,trending,58600000,https://www.tiktok.com/@devonrodriguezart/video/6925916256407260422
2200000,30,25300000,FALSE,trending,173300000,https://www.tiktok.com/@alexanderjo91/video/7014182247754468613
2600000,661,132500000,TRUE,trending,111800000,https://www.tiktok.com/@cs99tv/video/6906299733397048582
8000000,69,313100000,FALSE,trending,65200000,https://www.tiktok.com/@samuelgrubbs/video/6921150210949336326
2700000,228,100600000,TRUE,trending,63200000,https://www.tiktok.com/@thecarlinfamily/video/7059936050080369967
5400000,390,153600000,TRUE,trending,61700000,https://www.tiktok.com/@chinpals/video/7097626810996903214
112600,253,6900000,FALSE,prankster,39600000,https://www.tiktok.com/@terribletwins69/video/6939590885671849222
198500,8629,8200000,TRUE,prankster,51400000,https://www.tiktok.com/@jogmabeck/video/7081649312085577002
297800,188,10100000,TRUE,prankster,25000000,https://www.tiktok.com/@kaydee.bug/video/6958919740580449541
100100,12,5400000,TRUE,prankster,19800000,https://www.tiktok.com/@yoyingy/video/6938820791463152902
3900000,294,35000000,TRUE,prankster,27100000,https://www.tiktok.com/@machigoldpranks_/video/7079495433600421126
1400000,435,71900000,TRUE,prankster,19100000,https://www.tiktok.com/@kellysalpeter/video/7092818069545897259
6000000,207,185200000,TRUE,prankster,10900000,https://www.tiktok.com/@miyaevarenae/video/6872929401391172869
4400000,1196,78600000,TRUE,prankster,16500000,https://www.tiktok.com/@itslindobaby/video/6894448786047880454
15600,1099,2900000,TRUE,prankster,8300000,https://www.tiktok.com/@thebackyardigankween/video/6944461630931635462
1400000,435,71900000,TRUE,prankster,15100000,https://www.tiktok.com/@kellysalpeter/video/7085826142091037998
786700,5,13100000,TRUE,prankster,24400000,https://www.tiktok.com/@bannedby.re.qsr/video/6923726509676956934
3900000,970,76800000,FALSE,prankster,27100000,https://www.tiktok.com/@userl8pu0vpw2o/video/6861236545316277510
1500000,301,42500000,TRUE,prankster,24600000,https://www.tiktok.com/@alvanorickyy/video/7120546028650056987
1000000,264,20100000,TRUE,prankster,33900000,https://www.tiktok.com/@will_n_jaeeats/video/6839025319437978886
128100,254,9000000,TRUE,prankster,7200000,https://www.tiktok.com/@hughg_wrecktion/video/7055989734832639237
111200,7066,5400000,TRUE,prankster,31000000,https://www.tiktok.com/@mrreactionryan/video/7113726682900663598
27100,121,7400000,FALSE,prankster,11300000,https://www.tiktok.com/@bayla.gov/video/7063257684933496070
997300,72,12400000,FALSE,prankster,29900000,https://www.tiktok.com/@thenatalinishow/video/6993452421817060613
677800,203,14200000,TRUE,prankster,4200000,https://www.tiktok.com/@dailypranker/video/7063112150977613103
84000,21,4100000,TRUE,prankster,24600000,https://www.tiktok.com/@funny_videos948/video/6930305471605787909
1500000,447,35600000,FALSE,funnyvideos,162200000,https://www.tiktok.com/@keith_the_cat_cow/video/7088385643671211269
4100000,154,128500000,TRUE,funnyvideos,144400000,https://www.tiktok.com/@cute__cheese/video/7095718692960374058
696800,42,15900000,TRUE,funnyvideos,106100000,https://www.tiktok.com/@iampets_com/video/7083862667613490474
530600,626,14400000,TRUE,funnyvideos,79600000,https://www.tiktok.com/@jennyjean0214/video/6804617479554354438
1900000,212,29000000,TRUE,funnyvideos,87900000,https://www.tiktok.com/@gangrottie/video/6944687209349909765
394500,21,14700000,TRUE,funnyvideos,60300000,https://www.tiktok.com/@lunabednarska/video/7062908523855744261
1300000,30,35200000,TRUE,funnyvideos,57800000,https://www.tiktok.com/@boscoandhisbigstick/video/7033859951474806022
8400000,13,179900000,TRUE,funnyvideos,93200000,https://www.tiktok.com/@funny_v.i.p/video/7104636715394043182
1000000,39,42600000,TRUE,funnyvideos,47600000,https://www.tiktok.com/@jokerhoney0/video/7064426164202376495
2900000,23,95800000,TRUE,funnyvideos,72600000,https://www.tiktok.com/@funny_p.e.t/video/7050812032903351598
2900000,23,95800000,TRUE,funnyvideos,62200000,https://www.tiktok.com/@funny_p.e.t/video/7109084975391116590
1100000,9,17500000,TRUE,funnyvideos,93200000,https://www.tiktok.com/@footballadvanced/video/6952463640586931457
492700,32,10400000,TRUE,funnyvideos,46500000,https://www.tiktok.com/@hecate__cat/video/6928745492646055174
4900000,14,190900000,TRUE,funnyvideos,49600000,https://www.tiktok.com/@areyoukiddingtv/video/7030139768222584069
2400000,440,495500000,TRUE,funnyvideos,51300000,https://www.tiktok.com/@dawgmemes/video/7064672341988592901
3000000,3,85700000,TRUE,funnyvideos,68700000,https://www.tiktok.com/@joshnasar/video/7036506162673487110
174700,2,8500000,TRUE,funnyvideos,46800000,https://www.tiktok.com/@outsider_eyemakeup/video/7068168679514443010
910500,1069,13400000,FALSE,funnyvideos,110900000,https://www.tiktok.com/@elcalentano0/video/6896358086685068550
1100000,3674,16700000,TRUE,funnyvideos,72400000,https://www.tiktok.com/@bettymaelabadia/video/6981358340270017818
967900,68,21100000,TRUE,funnyvideos,82600000,https://www.tiktok.com/@supercats18/video/7031927279727119662
710500,484,13400000,TRUE,justforfun,46000000,https://www.tiktok.com/@minnatay/video/7061084251403341082
198500,8629,8200000,TRUE,justforfun,51400000,https://www.tiktok.com/@jogmabeck/video/7081649312085577002
8900000,296,431900000,TRUE,justforfun,43200000,https://www.tiktok.com/@katstickler/video/6872511475399789830
1200000,460,8800000,TRUE,justforfun,73300000,https://www.tiktok.com/@oregonbabe35/video/6949729545654226181
481000,6,7100000,TRUE,justforfun,37200000,https://www.tiktok.com/@justforlaugh2022/video/7074739758487833883
581200,0,12900000,TRUE,justforfun,41400000,https://www.tiktok.com/@dot_fvnky/video/7097193681131736346
113600,216,4300000,TRUE,justforfun,22200000,https://www.tiktok.com/@min.farzi/video/6909096576698813698
1300000,113,30900000,TRUE,justforfun,25800000,https://www.tiktok.com/@gunjananaya2017/video/6825206574731087106
73700,15,3600000,FALSE,justforfun,42500000,https://www.tiktok.com/@viddokta/video/7095250758349737243
75000,952,3300000,TRUE,justforfun,23200000,https://www.tiktok.com/@kids.dad/video/6890766412512529669
830600,3,14100000,TRUE,justforfun,74700000,https://www.tiktok.com/@the_khanz/video/6837167223258336517
581200,0,12900000,TRUE,justforfun,35300000,https://www.tiktok.com/@dot_fvnky/video/7105547976281509147
200900,1459,33600000,TRUE,justforfun,17300000,https://www.tiktok.com/@popstarevolution/video/7042699509457095983
449700,51,5500000,TRUE,justforfun,42700000,https://www.tiktok.com/@leygman/video/6749923149925731590
266800,69,3500000,FALSE,justforfun,15800000,https://www.tiktok.com/@der_metzii/video/6897591374003162369
278000,1,14100000,TRUE,justforfun,16900000,https://www.tiktok.com/@funkeycheese71/video/6991809293095931141
1800000,10,23100000,TRUE,justforfun,18100000,https://www.tiktok.com/@jyotichauhan0097/video/6759493458475355393
3900000,1000,50300000,FALSE,justforfun,24300000,https://www.tiktok.com/@mariamsfungiblebunch/video/6824203985923181830
349600,713,15400000,TRUE,justforfun,16000000,https://www.tiktok.com/@lynea.daprix/video/6938396336161115397
52300,440,2700000,FALSE,justforfun,8800000,https://www.tiktok.com/@svpermarioo/video/6962253090040843525
203700,166,17200000,TRUE,relationship,16900000,https://www.tiktok.com/@kadenandmads/video/7099665943567011115
1200000,122,6600000,TRUE,relationship,163700,https://www.tiktok.com/@tedtoks/video/7109928899873639722
2600000,4,128600000,TRUE,relationship,12500000,https://www.tiktok.com/@samandmonica/video/7106959240530578694
149600,98,15400000,TRUE,relationship,11500000,https://www.tiktok.com/@lizzyveex/video/7107049525365378350
2900000,670,95400000,FALSE,relationship,10300000,https://www.tiktok.com/@hannahkelekacook/video/7105419533359500590
1300000,267,30200000,TRUE,relationship,7700000,https://www.tiktok.com/@ask_kimberly/video/7099877969526689029
1100000,467,69900000,FALSE,relationship,5800000,https://www.tiktok.com/@plumsoju/video/7104708236300881195
2600000,259,112400000,FALSE,relationship,5200000,https://www.tiktok.com/@yolkfather/video/7107751495185075499
81200,24,5600000,TRUE,relationship,8300000,https://www.tiktok.com/@king_trout/video/7102531848135380270
2900000,670,95400000,FALSE,relationship,8400000,https://www.tiktok.com/@hannahkelekacook/video/7102406230903295278
5400000,173,272600000,TRUE,relationship,50100000,https://www.tiktok.com/@bryanthediamond/video/6944707587497594117
16700000,15,418600000,TRUE,relationship,78300000,https://www.tiktok.com/@lgndfrvr/video/6966410657822493958
16700000,15,418600000,TRUE,relationship,65300000,https://www.tiktok.com/@lgndfrvr/video/6952307998177955077
11400000,8695,406800000,TRUE,relationship,43200000,https://www.tiktok.com/@thebrandonrobert/video/6926628303939898629
1300000,93,35000000,FALSE,relationship,50000000,https://www.tiktok.com/@taylorrandsoph/video/7119252598598700331
251900,155,9900000,TRUE,relationship,29700000,https://www.tiktok.com/@roseykoifish/video/6910132533153778950
15200000,1,441500000,FALSE,relationship,64100000,https://www.tiktok.com/@therealhammytv/video/6855747991085583621
5100000,289,132300000,TRUE,relationship,35100000,https://www.tiktok.com/@kyleandjade_/video/6876614435482406149
3500000,235,96500000,TRUE,relationship,53800000,https://www.tiktok.com/@janelleandkate/video/6898825924247162118
15200000,1,441500000,FALSE,relationship,65300000,https://www.tiktok.com/@therealhammytv/video/6826426997439319301
73900,379,2000000,FALSE,realfriendship,9500000,https://www.tiktok.com/@intrepidfred/video/7105978979726789893
78400,224,3600000,FALSE,realfriendship,3400000,https://www.tiktok.com/@smilewhenawake/video/6800275136613338374
490,83,356800,FALSE,realfriendship,2400000,https://www.tiktok.com/@kokoxloco/video/6970099998994287877
13500,7473,1200000,FALSE,realfriendship,1300000,https://www.tiktok.com/@courtney._.wall/video/6968013919382162694
31000,20,248200,TRUE,realfriendship,1900000,https://www.tiktok.com/@jondo_2/video/6903084086068301057
209900,19,3900000,TRUE,realfriendship,1100000,https://www.tiktok.com/@randxm.thingzzzx/video/6994795363441839366
4454,88,235700,TRUE,realfriendship,1200000,https://www.tiktok.com/@venividivicifactotum/video/6987701905656958213
51500,543,816700,TRUE,realfriendship,2400000,https://www.tiktok.com/@biplab421/video/6821774693108927746
7525,244,128600,FALSE,realfriendship,1400000,https://www.tiktok.com/@breakaleg.com/video/6959941669735124229
22700,144,550300,TRUE,realfriendship,1400000,https://www.tiktok.com/@rehankhan.09/video/6803224262548229378
211700,294,3400000,FALSE,realfriendship,745300,https://www.tiktok.com/@americanwinesmatter/video/7097227123064245550
22700,144,550300,TRUE,realfriendship,1500000,https://www.tiktok.com/@rehankhan.09/video/6806725398060141825
731,100,133100,FALSE,realfriendship,471000,https://www.tiktok.com/@xstewx/video/6968484063116004614
2171,111,221000,FALSE,realfriendship,418200,https://www.tiktok.com/@gdnghtsocialite/video/6967815976947649797
668,2,89000,FALSE,realfriendship,622800,https://www.tiktok.com/@idk.what.this.is.frrr/video/7056985677321211141
2130,48,214200,TRUE,realfriendship,1600000,https://www.tiktok.com/@8delarue/video/7114239804367211781
5800000,24,74200000,TRUE,realfriendship,754300,https://www.tiktok.com/@tati.ruf/video/6878810793408761094
2130,48,214200,TRUE,realfriendship,822400,https://www.tiktok.com/@8delarue/video/7117158543349845254
88100,15,1300000,TRUE,realfriendship,1100000,https://www.tiktok.com/@itsme_aarti/video/6814908699543489794
95900,4,2200000,TRUE,realfriendship,373800,https://www.tiktok.com/@nores669/video/7062470879481007366
128300,247,4100000,FALSE,fitnessgoals,15400000,https://www.tiktok.com/@hassanalhajaj/video/7105359648332565761
710500,50,14100000,TRUE,fitnessgoals,26000000,https://www.tiktok.com/@trickshotparker/video/6918761565390982401
1000000,237,23700000,TRUE,fitnessgoals,3100000,https://www.tiktok.com/@iamquinstott/video/6924823839272750341
976600,133,10300000,FALSE,fitnessgoals,8800000,https://www.tiktok.com/@its.razi/video/6883228074872179969
976600,133,10300000,TRUE,fitnessgoals,7500000,https://www.tiktok.com/@its.razi/video/6902531837311077633
128300,247,4100000,FALSE,fitnessgoals,4900000,https://www.tiktok.com/@hassanalhajaj/video/6978108536463068417
145200,551,6300000,TRUE,fitnessgoals,2700000,https://www.tiktok.com/@ul__boss/video/6991164159018700034
976600,133,10300000,FALSE,fitnessgoals,4500000,https://www.tiktok.com/@its.razi/video/6881375907626405121
976600,133,10300000,FALSE,fitnessgoals,6200000,https://www.tiktok.com/@its.razi/video/6871339532147608833
95500,738,915000,TRUE,fitnessgoals,10800000,https://www.tiktok.com/@robin.rhodes1/video/7065558555595738374
235200,916,5000000,FALSE,fitnessgoals,3500000,https://www.tiktok.com/@nancys_journey/video/6766814418580933893
75700,146,424600,TRUE,fitnessgoals,3200000,https://www.tiktok.com/@jenniferconfortiii/video/6797175895120514310
658400,109,19900000,FALSE,fitnessgoals,1800000,https://www.tiktok.com/@marissacpt/video/6919241751920200966
5700000,9,72600000,FALSE,fitnessgoals,6200000,https://www.tiktok.com/@harrietfreestyle/video/6917399651893218561
80000,154,2500000,TRUE,fitnessgoals,2800000,https://www.tiktok.com/@eimerelizabeth/video/6915868315625721089
12000,57,397800,TRUE,fitnessgoals,2600000,https://www.tiktok.com/@lisatryingtogetfit/video/7083200932472720645
240100,417,2300000,TRUE,fitnessgoals,1700000,https://www.tiktok.com/@fitcoachindy/video/7014258025540128005
976600,133,10300000,FALSE,fitnessgoals,4700000,https://www.tiktok.com/@its.razi/video/6919228179156634886
164400,786,2100000,FALSE,fitnessgoals,1800000,https://www.tiktok.com/@calibabyoficial/video/7068356188479671599
118300,63,922600,TRUE,fitnessgoals,1900000,https://www.tiktok.com/@neki.weki/video/6942858959124450565
3300000,143,38000000,FALSE,workout,13300000,https://www.tiktok.com/@wiilliamli/video/7096888230649367813
11700,1681,1400000,FALSE,workout,2800000,https://www.tiktok.com/@janet_lecuona/video/7099898198436760874
24700,809,480800,TRUE,workout,1800000,https://www.tiktok.com/@chantz_ramos/video/7097285954204929326
392300,196,18200000,TRUE,workout,3600000,https://www.tiktok.com/@benntheredonethat/video/7093532379079380270
5100000,1198,155100000,TRUE,workout,3900000,https://www.tiktok.com/@noeldeyzel_bodybuilder/video/7105140508317453573
13000000,2,226800000,FALSE,workout,34600000,https://www.tiktok.com/@amauryguichon/video/7094270474229714219
83000,110,2800000,TRUE,workout,2300000,https://www.tiktok.com/@lex_hess/video/7094016272979086638
248000,138,25000000,FALSE,workout,3800000,https://www.tiktok.com/@yahyabashir49/video/7092945111666953518
982600,295,37100000,FALSE,workout,1900000,https://www.tiktok.com/@ubrzati/video/7093083481286315310
3000000,33,14900000,TRUE,workout,3000000,https://www.tiktok.com/@timmcgraw/video/7094014659505835307
10700,868,1000000,TRUE,workout,3700000,https://www.tiktok.com/@madisonnapoli/video/7099279236443245867
58900,1111,946700,FALSE,workout,2300000,https://www.tiktok.com/@naomis.world/video/7099920387298856235
110700,160,3100000,TRUE,workout,6600000,https://www.tiktok.com/@.pushupking/video/7094323517726002438
25200,55,423300,TRUE,workout,2100000,https://www.tiktok.com/@fitwdanielle/video/7096870330072861957
165400,51,4100000,TRUE,workout,2300000,https://www.tiktok.com/@theadambank/video/7100374078321708294
337200,3,996400,FALSE,workout,2100000,https://www.tiktok.com/@beatboxingfitness/video/7101824398650330414
2600000,28,134700000,TRUE,workout,3200000,https://www.tiktok.com/@lexieherod/video/7097396864399494402
9840,264,375000,FALSE,workout,2000000,https://www.tiktok.com/@adamch.png/video/7105205497401330990
122600,68,3300000,FALSE,workout,2100000,https://www.tiktok.com/@minnyhustlers/video/7092969562534251822
367200,46,14200000,TRUE,workout,2400000,https://www.tiktok.com/@biagiolazaric/video/7096285326204865838
891800,223,13800000,FALSE,gym,115400000,https://www.tiktok.com/@sgretols/video/6951825284366732549
166100,69,17800000,TRUE,gym,107600000,https://www.tiktok.com/@controldevil0/video/7061288799338269998
452000,832,22600000,TRUE,gym,42400000,https://www.tiktok.com/@shereinabdelhady/video/7064703044331523375
3200000,456,59100000,FALSE,gym,42300000,https://www.tiktok.com/@karaxlewis/video/7013804069546413318
345700,227,21600000,TRUE,gym,59000000,https://www.tiktok.com/@mama_swole/video/7073271715240873259
3700000,104,44700000,FALSE,gym,63500000,https://www.tiktok.com/@jamescapener/video/7041512227911912705
606500,9,35500000,TRUE,gym,30400000,https://www.tiktok.com/@the.johnsonbrothers/video/7074031940785147182
182800,91,6500000,FALSE,gym,42300000,https://www.tiktok.com/@degordoamusculoso/video/7100946103054372102
878800,181,25000000,FALSE,gym,74800000,https://www.tiktok.com/@slidismode/video/7098365208153935110
